Satellite,époque,X,Y,Z
G13,2021-12-14 07:13:20,3940701.4469785215,-17542737.76051472,-19651171.315058928
G13,2021-12-14 07:30:00,6055540.552201586,-18632161.80467347,-18015209.478042882
G13,2021-12-14 07:46:40,7912710.40522731,-19714670.27041009,-15998874.605293399
G13,2021-12-14 08:03:20,9487714.636783969,-20733362.276127636,-13644976.307159008
G13,2021-12-14 08:20:00,10769001.90059853,-21629719.514656797,-11003496.404713675
G13,2021-12-14 08:36:40,11758180.111264408,-22346449.76239182,-8130529.027294492
G13,2021-12-14 08:53:20,12469607.85714088,-22830296.938860785,-5087089.979916294
G13,2021-12-14 09:10:00,12929383.917369189,-23034683.106897503,-1937820.534172676
G13,2021-12-14 09:26:40,13173784.554245315,-22922055.586354446,1250386.7624832608
G13,2021-12-14 09:43:20,13247224.67264842,-22465826.262069438,4409810.818116425
G13,2021-12-14 10:00:00,13199841.741734419,-21651809.549067147,7473342.652742861
G13,2021-12-14 10:16:40,13084819.433307197,-20479089.401098296,10375912.91507817
G13,2021-12-14 10:33:20,12955580.35109823,-18960273.04184385,13055875.495798385
G13,2021-12-14 10:50:00,12862983.394722251,-17121118.41652033,15456317.5155325
G13,2021-12-14 11:06:40,12852660.928876963,-14999552.261307066,17526267.706522018
G13,2021-12-14 11:23:20,12962624.051961204,-12644124.707080495,19221777.57503739
G13,2021-12-14 11:40:00,13221251.242341496,-10111973.072186882,20506852.635407634
G13,2021-12-14 11:56:40,13645757.165481728,-7466390.6896036565,21354214.343918834
G13,2021-12-14 12:13:20,14241215.365745934,-4774115.182301986,21745877.030251153
G13,2021-12-14 12:30:00,15000182.059021866,-2102463.7081419304,21673528.032902256
G13,2021-12-14 12:46:40,15902939.546242636,483550.2327231141,21138703.3144951
G13,2021-12-14 13:03:20,16918348.228255365,2923983.0956210615,20152754.99893685
G13,2021-12-14 13:20:00,18005267.191883743,5166480.969060597,18736611.482239485
G13,2021-12-14 13:36:40,19114476.200630262,7168434.596512124,16920334.974448353
G13,2021-12-14 13:53:20,20191007.925732438,8898668.94714256,14742485.48096174
G13,2021-12-14 14:10:00,21176779.52600313,10338588.552208059,12249304.267782904
G13,2021-12-14 14:26:40,22013398.176742494,11482725.603555337,9493733.703928003
G13,2021-12-14 14:43:20,22645006.577326696,12338666.168155298,6534293.948720652
G13,2021-12-14 15:00:00,23021032.280601244,12926359.478048116,3433840.1552818757
G13,2021-12-14 15:16:40,23098709.028949764,13276844.697923949,258226.59392352804
G13,2021-12-14 15:33:20,22845248.976176303,13430457.429552896,-2925093.7347150333
G13,2021-12-14 15:50:00,22239561.22633855,13434603.121308587,-6048503.907914182
G13,2021-12-14 16:06:40,21273433.736561827,13341205.285306614,-9045661.408314886
G13,2021-12-14 16:23:20,19952121.25700445,13203951.9611821,-11852908.99150424
G13,2021-12-14 16:40:00,18294310.3601465,13075473.442123536,-14410627.7746674
G13,2021-12-14 16:56:40,16331462.350981392,13004587.435261553,-16664503.59474809
G13,2021-12-14 17:13:20,14106564.497824518,13033744.428762525,-18566679.7044857
G13,2021-12-14 17:30:00,11672348.146660715,13196796.272289151,-20076771.471927885
G13,2021-12-14 17:46:40,9089057.537672775,13517195.346159384,-21162721.835773412
G13,2021-12-14 18:03:20,6421874.3438768275,14006710.975293964,-21801479.752080027
G13,2021-12-14 18:20:00,3738119.120043409,14664724.947017675,-21979487.65564399
G13,2021-12-14 18:36:40,1104361.2544623115,15478140.305932937,-21692967.966088463
G13,2021-12-14 18:53:20,-1416426.8006671583,16421908.33396997,-20948002.81766902
G13,2021-12-14 19:10:00,-3767537.4531057933,17460149.14969513,-19760405.415561855
G13,2021-12-14 19:26:40,-5900892.964804613,18547813.05014573,-18155385.659830566
G13,2021-12-14 19:43:20,-7778996.7933564745,19632803.88778639,-16167016.874936001
G13,2021-12-14 20:00:00,-9376380.136478456,20658463.632306408,-13837514.580213247
G13,2021-12-14 20:16:40,-10680476.436332984,21566299.85945967,-11216342.172397558
G13,2021-12-14 20:33:20,-11691883.724497125,22298826.07757296,-8359162.093467042
G13,2021-12-14 20:50:00,-12424003.776111064,22802379.138624553,-5326654.444215258
G13,2021-12-14 21:06:40,-12902076.725312779,23029778.79376872,-2183227.986156572
G13,2021-12-14 21:23:20,-13161658.657505048,22942701.744513463,1004349.0420348549
G13,2021-12-14 21:40:00,-13246616.34078063,22513655.99446143,4168368.9723934266
G13,2021-12-14 21:56:40,-13206736.383705055,21727460.295342624,7241625.069948999
G13,2021-12-14 22:13:20,-13095064.566899836,20582157.0918513,10158841.153100941
G13,2021-12-14 22:30:00,-12965103.976462945,19089314.448091373,12858059.658641625
G13,2021-12-14 22:46:40,-12868007.233905401,17273701.650249362,15281958.323881796
G13,2021-12-14 23:03:20,-12849898.25218168,15172353.086374082,17379067.347286537
G13,2021-12-14 23:20:00,-12949452.564462034,12833064.14148637,19104861.211779743
G13,2021-12-14 23:36:40,-13195852.71088398,10312389.807052951,20422702.220824674
G24,2021-12-14 00:00:00,-14000890.313403286,22066141.333206303,-3546523.5461764485
G24,2021-12-14 00:16:40,-14440350.403968133,22020255.2388209,-444682.8836080954
G24,2021-12-14 00:33:20,-14673150.598952813,21669564.66395988,2662680.8165061525
G24,2021-12-14 00:50:00,-14741891.521338135,20992222.977876797,5709565.305905779
G24,2021-12-14 01:06:40,-14694150.686909832,19978205.097366747,8631254.856413696
G24,2021-12-14 01:23:20,-14579942.955814453,18630009.645687368,11365696.682399854
G24,2021-12-14 01:40:00,-14449081.3022431,16962782.10674048,13854820.004279878
G24,2021-12-14 01:56:40,-14348565.332844824,15003852.098884838,16045769.47986505
G24,2021-12-14 02:13:20,-14320123.480805175,12791705.84265235,17892026.760604944
G24,2021-12-14 02:30:00,-14398027.246122766,10374441.754076764,19354396.52964645
G24,2021-12-14 02:46:40,-14607282.643156609,7807781.573429835,20401836.446097165
G24,2021-12-14 03:03:20,-14962285.823386483,5152730.3913163,21012113.84995426
G24,2021-12-14 03:20:00,-15466007.560144244,2472995.4036064344,21172275.77816976
G24,2021-12-14 03:36:40,-16109745.983953537,-167715.51892070845,20878922.723178625
G24,2021-12-14 03:53:20,-16873459.83555138,-2708388.8086901046,20138280.567385715
G24,2021-12-14 04:10:00,-17726666.822023034,-5093267.473115933,18966069.2012779
G24,2021-12-14 04:26:40,-18629864.70210623,-7274160.698589612,17387170.43664345
G24,2021-12-14 04:43:20,-19536407.741093114,-9212392.744954392,15435101.915571164
G24,2021-12-14 05:00:00,-20394749.33465624,-10880300.10506592,13151307.736303113
G24,2021-12-14 05:16:40,-21150943.94421232,-12262207.25232936,10584280.399642646
G24,2021-12-14 05:33:20,-21751288.873529114,-13354836.004913636,7788532.339929005
G24,2021-12-14 05:50:00,-22144979.480012484,-14167130.450253677,4823438.646031259
G24,2021-12-14 06:06:40,-22286650.521970764,-14719507.223675646,1751975.4987815244
G24,2021-12-14 06:23:20,-22138681.570234407,-15042568.38139915,-1360618.746054021
G24,2021-12-14 06:40:00,-21673155.530003514,-15175339.814640487,-4448231.100834439
G24,2021-12-14 06:56:40,-20873375.800367594,-15163120.85649484,-7445280.255289586
G24,2021-12-14 07:13:20,-19734868.64555162,-15055049.319113038,-10288111.367480464
G24,2021-12-14 07:30:00,-18265821.93362055,-14901499.753252333,-12916349.344853057
G24,2021-12-14 07:46:40,-16486938.309865434,-14751440.587838858,-15274181.61710552
G24,2021-12-14 08:03:20,-14430708.7980777,-14649877.61356361,-17311543.054572333
G24,2021-12-14 08:20:00,-12140140.407974344,-14635506.954818884,-18985177.934449233
G24,2021-12-14 08:36:40,-9666997.24556608,-14738690.462918336,-20259556.625913978
G24,2021-12-14 08:53:20,-7069637.6449870225,-14979850.878326965,-21107627.869039223
G24,2021-12-14 09:10:00,-4410548.887917897,-15368363.91981821,-21511391.07351315
G24,2021-12-14 09:26:40,-1753695.2731092891,-15902000.642147683,-21462276.87575549
G24,2021-12-14 09:43:20,838195.9979094621,-16566947.097682234,-20961328.186729882
G24,2021-12-14 10:00:00,3306283.8249302544,-17338400.782253668,-20019178.064718496
G24,2021-12-14 10:16:40,5598072.969682312,-18181715.83010845,-18655824.892235633
G24,2021-12-14 10:33:20,7669569.431834769,-19054042.728469606,-16900209.464767948
G24,2021-12-14 10:50:00,9487030.704962796,-19906384.669192836,-14789602.654689422
G24,2021-12-14 11:06:40,11028229.335802507,-20685972.652063318,-12368816.238930613
G24,2021-12-14 11:23:20,12283171.244708262,-21338846.05169237,-9689253.210970731
G24,2021-12-14 11:40:00,13254236.115361273,-21812515.306487337,-6807817.365251565
G24,2021-12-14 11:56:40,13955734.625421625,-22058579.193206336,-3785705.0644183843
G24,2021-12-14 12:13:20,14412905.072660163,-22035171.053396534,-687104.7882856386
G24,2021-12-14 12:30:00,14660398.723909795,-21709116.286429085,2422167.7732404904
G24,2021-12-14 12:46:40,14740327.676762834,-21057697.06639944,5476069.769017643
G24,2021-12-14 13:03:20,14699969.973036472,-20069938.93432995,8409736.193358457
G24,2021-12-14 13:20:00,14589243.099402435,-18747356.756345127,11160859.52543853
G24,2021-12-14 13:36:40,14458068.039792117,-17104123.398121588,13671014.277107986
G24,2021-12-14 13:53:20,14353751.164812792,-15166652.065549763,15886898.044830788
G24,2021-12-14 14:10:00,14318510.21749007,-12972611.238855558,17761462.64343294
G24,2021-12-14 14:26:40,14387263.55744942,-10569418.116236696,19254911.458406113
G24,2021-12-14 14:43:20,14585789.034421304,-8012281.1881493945,20335542.188358996
G24,2021-12-14 15:00:00,14929341.026568903,-5361883.825324528,20980417.55466044
G24,2021-12-14 15:16:40,15421792.17939001,-2681817.6095895367,21175850.23372484
G24,2021-12-14 15:33:20,16055341.276202157,-35885.81584073696,20917692.136314526
G24,2021-12-14 15:50:00,16810801.64734347,2514596.5410095807,20211422.152832016
G24,2021-12-14 16:06:40,17658456.841959253,4913379.600937875,19072030.553648118
G24,2021-12-14 16:23:20,18559443.226218633,7111611.843260524,17523702.336482506
G24,2021-12-14 16:40:00,19467593.990628846,9069820.407048674,15599305.904907957
G24,2021-12-14 16:56:40,20331656.925579775,10759446.038809769,13339697.490024496
G24,2021-12-14 17:13:20,21097780.31013651,12163861.202652883,10792855.623497274
G24,2021-12-14 17:30:00,21712148.22950132,13278824.371828351,8012863.651064806
G24,2021-12-14 17:46:40,22123639.24339314,14112350.30750866,5058761.6454678895
G24,2021-12-14 18:03:20,22286380.96003935,14684003.954914665,1993292.0350252371
G24,2021-12-14 18:20:00,22162077.826959044,15023653.112035522,-1118434.2896757098
G24,2021-12-14 18:36:40,21722000.12501328,15169740.913342739,-4210322.779614037
G24,2021-12-14 18:53:20,20948538.24242381,15167162.150215706,-7216701.145220769
G24,2021-12-14 19:10:00,19836247.031465463,15064846.390198708,-10073716.11145995
G24,2021-12-14 19:26:40,18392329.398458604,14913164.828704413,-12720690.970535837
G24,2021-12-14 19:43:20,16636535.053672671,14761286.130500656,-15101414.83267782
G24,2021-12-14 20:00:00,14600478.24257885,14654608.801020864,-17165336.078167252
G24,2021-12-14 20:16:40,12326405.938768217,14632393.778608752,-18868634.718529023
G24,2021-12-14 20:33:20,9865474.071475394,14725711.169767985,-20175151.106014967
G24,2021-12-14 20:50:00,7275612.647206455,14955799.857108716,-21057151.603597034
G24,2021-12-14 21:06:40,4619080.014481511,15332918.84510588,-21495915.354872927
G24,2021-12-14 21:23:20,1959821.1191141156,15855745.635572914,-21482130.08843792
G24,2021-12-14 21:40:00,-639246.2560290508,16511350.76917957,-21016088.873562053
G24,2021-12-14 21:56:40,-3118889.9816877954,17275750.1660957,-20107683.83994173
G24,2021-12-14 22:13:20,-5426042.2164365575,18115009.334958352,-18776197.01800297
G24,2021-12-14 22:30:00,-7515982.148838891,18986847.178595804,-17049892.58801308
G24,2021-12-14 22:46:40,-9354120.817852713,19842663.234120846,-14965418.889563149
G24,2021-12-14 23:03:20,-10917304.800028041,20629891.863245018,-12567032.480480207
G24,2021-12-14 23:20:00,-12194578.321041485,21294571.120074973,-9905660.283645654
G24,2021-12-14 23:36:40,-13187369.02147536,21784003.53401961,-7037819.351040769
G12,2021-12-14 00:00:00,-9319078.22150527,12659764.262525938,-21645864.052425753
G12,2021-12-14 00:16:40,-11879549.255042601,11923990.83454091,-20768816.55428894
G12,2021-12-14 00:33:20,-14343795.398472855,11367787.531740844,-19454409.99013808
G12,2021-12-14 00:50:00,-16646770.518094586,10981134.37743297,-17730547.150938753
G12,2021-12-14 01:06:40,-18728334.97292229,10742145.00956608,-15633826.616043787
G12,2021-12-14 01:23:20,-20535859.18745786,10618323.94423202,-13208767.783669284
G12,2021-12-14 01:40:00,-22026486.12336502,10568348.734211039,-10506867.303446934
G12,2021-12-14 01:56:40,-23168945.89105678,10544291.007801708,-7585506.588065875
G12,2021-12-14 02:13:20,-23944836.871054705,10494169.262120903,-4506733.374197404
G12,2021-12-14 02:30:00,-24349312.993696406,10364710.254835432,-1335943.154675042
G12,2021-12-14 02:46:40,-24391145.064755753,10104185.688004622,1859511.377542734
G12,2021-12-14 03:03:20,-24092153.872353908,9665187.127502566,5011753.032647456
G12,2021-12-14 03:20:00,-23486042.81887551,9007204.958104342,8053824.120871125
G12,2021-12-14 03:36:40,-22616686.51993673,8098886.513228834,10921110.610853206
G12,2021-12-14 03:53:20,-21535957.787790775,6919863.885496578,13552715.789377127
G12,2021-12-14 04:10:00,-20301197.392214272,5462062.558951581,15892753.968084684
G12,2021-12-14 04:26:40,-18972447.898557525,3730426.8815858876,17891536.67269225
G12,2021-12-14 04:43:20,-17609583.915436167,1743026.2890329044,19506626.247352645
G12,2021-12-14 05:00:00,-16269475.741686735,-469464.2653984949,20703734.815391656
G12,2021-12-14 05:16:40,-15003321.502750913,-2864886.444131383,21457449.95408883
G12,2021-12-14 05:33:20,-13854274.548203766,-5391271.394112082,21751772.164859626
G12,2021-12-14 05:50:00,-12855478.58164493,-7988985.4318020865,21580453.162018873
G12,2021-12-14 06:06:40,-12028603.416231414,-10593248.237099538,20947128.090110783
G12,2021-12-14 06:23:20,-11382950.326590564,-13136905.58269937,19865238.953885358
G12,2021-12-14 06:40:00,-10915168.818199452,-15553326.487169186,18357750.759180255
G12,2021-12-14 06:56:40,-10609597.514662726,-17779288.634815976,16456666.072553929
G12,2021-12-14 07:13:20,-10439212.117933141,-19757716.25416485,14202347.86169933
G12,2021-12-14 07:30:00,-10367134.410803229,-21440141.408674233,11642664.513540465
G12,2021-12-14 07:46:40,-10348629.410852753,-22788772.5550072,8831974.762156498
G12,2021-12-14 08:03:20,-10333494.336724732,-23778072.700460583,5829973.798806817
G12,2021-12-14 08:20:00,-10268724.154175147,-24395772.69882821,2700424.976426667
G12,2021-12-14 08:36:40,-10101325.06854561,-24643272.07317234,-490195.8443700623
G12,2021-12-14 08:53:20,-9781140.099431537,-24535408.956926428,-3674114.2270422224
G12,2021-12-14 09:10:00,-9263550.186514745,-24099610.88029443,-6783698.931020799
G12,2021-12-14 09:26:40,-8511920.178484503,-23374467.718508936,-9752900.454989962
G12,2021-12-14 09:43:20,-7499671.261942618,-22407795.707581967,-12518655.395131178
G12,2021-12-14 10:00:00,-6211879.288942968,-21254285.67117557,-15022226.504419032
G12,2021-12-14 10:16:40,-4646321.17296504,-19972848.31489291,-17210449.87035024
G12,2021-12-14 10:33:20,-2813917.925221664,-18623783.693220854,-19036862.78498897
G12,2021-12-14 10:50:00,-738551.7089268686,-17265910.080310605,-20462688.58421199
G12,2021-12-14 11:06:40,1543735.889410127,-15953789.124602929,-21457657.895983897
G12,2021-12-14 11:23:20,3986127.754417772,-14735179.298575185,-22000649.272457726
G12,2021-12-14 11:40:00,6532933.052896963,-13648838.535022167,-22080136.00323905
G12,2021-12-14 11:56:40,9121918.152460203,-12722780.123266635,-21694429.939252965
G12,2021-12-14 12:13:20,11686957.485180182,-11973064.231050275,-20851717.327585515
G12,2021-12-14 12:30:00,14160879.983469673,-11403181.845213,-19569885.90298678
G12,2021-12-14 12:46:40,16478377.351662545,-11004059.681498937,-17876146.740796488
G12,2021-12-14 13:03:20,18578837.360248663,-10754685.015215948,-15806458.588682676
G12,2021-12-14 13:20:00,20408968.719804414,-10623319.80906969,-13404766.497397674
G12,2021-12-14 13:36:40,21925093.77657359,-10569245.348346923,-10722070.494100684
G12,2021-12-14 13:53:20,23095000.84871257,-10544953.17000167,-7815343.707920287
G12,2021-12-14 14:10:00,23899268.78943798,-10498676.610927895,-4746322.68057851
G12,2021-12-14 14:26:40,24332001.363510083,-10377140.848725552,-1580195.483718073
G12,2021-12-14 14:43:20,24400937.081763,-10128398.68432209,1615784.3729360143
G12,2021-12-14 15:00:00,24126929.91358418,-9704615.062837686,4773728.50801197
G12,2021-12-14 15:16:40,23542826.345897153,-9064665.678770704,7826557.9077276755
G12,2021-12-14 15:33:20,22691793.107689757,-8176423.865007965,10709429.700468471
G12,2021-12-14 15:50:00,21625176.11118543,-7018624.893049855,13361115.744049365
G12,2021-12-14 16:06:40,20399993.48455726,-5582217.075698668,15725303.453960326
G12,2021-12-14 16:23:20,19076182.899143845,-3871133.6571575496,17751791.140901245
G12,2021-12-14 16:40:00,17713734.89967681,-1902447.1836448824,19397552.57981142
G12,2021-12-14 16:56:40,16369849.103121586,294102.484511707,20627648.505700953
G12,2021-12-14 17:13:20,15096248.734613158,2677185.55022152,21415966.1205058
G12,2021-12-14 17:30:00,13936781.131300434,5195515.340371218,21745771.39871975
G12,2021-12-14 17:46:40,12925417.981654476,7789961.01571908,21610062.90750783
G12,2021-12-14 18:03:20,12084749.864337128,10396041.184533173,21011719.934950445
G12,2021-12-14 18:20:00,11425046.02390553,12946681.614234481,19963441.889258474
G12,2021-12-14 18:36:40,10943923.375368206,15375107.649362957,18487480.144485734
G12,2021-12-14 18:53:20,10626639.71307333,17617735.41706037,16615167.719885753
G12,2021-12-14 19:10:00,10446996.352752376,19616925.754861616,14386256.340557696
